          * d:\esim-workspace\window_comparator\window_comparator.cir
          Transient Analysis  Thu Oct 06 15:04:29  2022
--------------------------------------------------------------------------------
Index   time            a4#branch_1_0   a4#branch_1_1   a4#branch_1_2   
--------------------------------------------------------------------------------
0	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	
1	1.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
2	2.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
3	4.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
4	8.000000e-05	0.000000e+00	0.000000e+00	0.000000e+00	
5	1.600000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
6	3.200000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
7	6.400000e-04	0.000000e+00	0.000000e+00	0.000000e+00	
8	1.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
9	1.064000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
10	1.192000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
11	1.448000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
12	1.960000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
13	1.960002e-03	0.000000e+00	0.000000e+00	0.000000e+00	
14	1.960002e-03	0.000000e+00	0.000000e+00	0.000000e+00	
15	1.960002e-03	0.000000e+00	0.000000e+00	0.000000e+00	
16	1.960003e-03	0.000000e+00	0.000000e+00	0.000000e+00	
17	1.960003e-03	0.000000e+00	0.000000e+00	0.000000e+00	
18	1.960003e-03	0.000000e+00	0.000000e+00	0.000000e+00	
19	1.960003e-03	0.000000e+00	0.000000e+00	0.000000e+00	
20	1.960004e-03	0.000000e+00	0.000000e+00	0.000000e+00	
21	1.960004e-03	0.000000e+00	0.000000e+00	0.000000e+00	
22	1.960005e-03	0.000000e+00	0.000000e+00	0.000000e+00	
23	1.960008e-03	0.000000e+00	0.000000e+00	0.000000e+00	
24	1.960013e-03	0.000000e+00	0.000000e+00	0.000000e+00	
25	1.960023e-03	0.000000e+00	0.000000e+00	0.000000e+00	
26	1.960044e-03	0.000000e+00	0.000000e+00	0.000000e+00	
27	1.960085e-03	0.000000e+00	0.000000e+00	0.000000e+00	
28	1.960167e-03	0.000000e+00	0.000000e+00	0.000000e+00	
29	1.960331e-03	0.000000e+00	0.000000e+00	0.000000e+00	
30	1.960658e-03	0.000000e+00	0.000000e+00	0.000000e+00	
31	1.961314e-03	0.000000e+00	0.000000e+00	0.000000e+00	
32	1.962624e-03	0.000000e+00	0.000000e+00	0.000000e+00	
33	1.965246e-03	0.000000e+00	0.000000e+00	0.000000e+00	
34	1.970489e-03	0.000000e+00	0.000000e+00	0.000000e+00	
35	1.980974e-03	0.000000e+00	0.000000e+00	0.000000e+00	
36	2.000000e-03	0.000000e+00	0.000000e+00	0.000000e+00	
37	2.002097e-03	0.000000e+00	0.000000e+00	0.000000e+00	
38	2.006291e-03	0.000000e+00	0.000000e+00	0.000000e+00	
39	2.014680e-03	0.000000e+00	0.000000e+00	0.000000e+00	
40	2.031457e-03	0.000000e+00	0.000000e+00	0.000000e+00	
41	2.065012e-03	0.000000e+00	0.000000e+00	0.000000e+00	
42	2.132121e-03	0.000000e+00	0.000000e+00	0.000000e+00	
43	2.266338e-03	0.000000e+00	0.000000e+00	0.000000e+00	
44	2.534774e-03	0.000000e+00	0.000000e+00	0.000000e+00	
45	3.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
46	4.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
47	5.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
48	6.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
49	7.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
50	8.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
51	9.071645e-03	0.000000e+00	0.000000e+00	0.000000e+00	
52	1.007164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
53	1.107164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
54	1.207164e-02	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a4#branch_1_0   a4#branch_1_1   a4#branch_1_2   
--------------------------------------------------------------------------------
55	1.307164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
56	1.407164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
57	1.507164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
58	1.607164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
59	1.707164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
60	1.807164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
61	1.907164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
62	2.007164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
63	2.107164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
64	2.207164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
65	2.307164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
66	2.407164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
67	2.507164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
68	2.607164e-02	0.000000e+00	0.000000e+00	0.000000e+00	
69	2.700000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
70	2.710000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
71	2.730000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
72	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
73	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
74	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
75	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
76	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
77	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
78	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
79	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
80	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
81	2.770000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
82	2.770001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
83	2.770001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
84	2.770001e-02	0.000000e+00	0.000000e+00	0.000000e+00	
85	2.770002e-02	0.000000e+00	0.000000e+00	0.000000e+00	
86	2.770004e-02	0.000000e+00	0.000000e+00	0.000000e+00	
87	2.770008e-02	0.000000e+00	0.000000e+00	0.000000e+00	
88	2.770017e-02	0.000000e+00	0.000000e+00	0.000000e+00	
89	2.770033e-02	0.000000e+00	0.000000e+00	0.000000e+00	
90	2.770066e-02	0.000000e+00	0.000000e+00	0.000000e+00	
91	2.770131e-02	0.000000e+00	0.000000e+00	0.000000e+00	
92	2.770262e-02	0.000000e+00	0.000000e+00	0.000000e+00	
93	2.770525e-02	0.000000e+00	0.000000e+00	0.000000e+00	
94	2.771049e-02	0.000000e+00	0.000000e+00	0.000000e+00	
95	2.772097e-02	0.000000e+00	0.000000e+00	0.000000e+00	
96	2.774195e-02	0.000000e+00	0.000000e+00	0.000000e+00	
97	2.778389e-02	0.000000e+00	0.000000e+00	0.000000e+00	
98	2.786778e-02	0.000000e+00	0.000000e+00	0.000000e+00	
99	2.800000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
100	2.801678e-02	0.000000e+00	0.000000e+00	0.000000e+00	
101	2.805033e-02	0.000000e+00	0.000000e+00	0.000000e+00	
102	2.811744e-02	0.000000e+00	0.000000e+00	0.000000e+00	
103	2.825166e-02	0.000000e+00	0.000000e+00	0.000000e+00	
104	2.852009e-02	0.000000e+00	0.000000e+00	0.000000e+00	
105	2.905696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
106	3.005696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
107	3.105696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
108	3.205696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
109	3.305696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
110	3.405696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
111	3.505696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
112	3.605696e-02	0.000000e+00	0.000000e+00	0.000000e+00	

Index   time            a4#branch_1_0   a4#branch_1_1   a4#branch_1_2   
--------------------------------------------------------------------------------
113	3.705696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
114	3.805696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
115	3.905696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
116	4.005696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
117	4.105696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
118	4.205696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
119	4.305696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
120	4.405696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
121	4.505696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
122	4.605696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
123	4.705696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
124	4.805696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
125	4.905696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
126	5.005696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
127	5.105696e-02	0.000000e+00	0.000000e+00	0.000000e+00	
128	5.200000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
129	5.210000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
130	5.230000e-02	0.000000e+00	0.000000e+00	0.000000e+00	
